date,season
2010-05-09,-1288.4749843919055
2010-05-10,-507.3648771218332
2010-05-11,-23.765948441670922
2010-05-12,140.36257566762703
2010-05-13,162.42635458411613
2010-05-14,120.59518698920276
2010-05-15,-437.4163822157372
2010-05-16,-871.5524954223763
2010-05-17,-2.9781026456299697
2010-05-18,462.01756795480384
2010-05-19,252.27809720516174
2010-05-20,202.66908635505513
2010-05-21,152.93764120180967
2010-05-22,-286.8558803908186
2010-05-23,-591.5328058541311
2010-05-24,-18.487776774879194
2010-05-25,345.96318753585007
2010-05-26,348.87710213856155
2010-05-27,235.08614306203822
2010-05-28,133.75316035015246
2010-05-29,-194.5695718102998
2010-05-30,-607.8859147896435
2010-05-31,101.8829780080614
2010-06-01,518.2562291498244
2010-06-02,373.87285038347557
2010-06-03,296.523874563574
2010-06-04,363.0253983432503
2010-06-05,-251.96683069187952
2010-06-06,-434.3878872988746
2010-06-07,382.09803403681747
2010-06-08,546.3963653456581
2010-06-09,1070.2031944100727
2010-06-10,1116.6459068568065
2010-06-11,1284.9955882281024
2010-06-12,731.0837744903714
2010-06-13,175.78712924812802
2010-06-14,250.82825944999513
2010-06-15,1137.1808463911268
2010-06-16,964.9077723298992
2010-06-17,948.8071855191293
2010-06-18,871.5161530652346
2010-06-19,286.526612462033
2010-06-20,-169.01313724119638
2010-06-21,604.8621452913089
2010-06-22,858.965688652348
2010-06-23,699.1005654122866
2010-06-24,630.8196355589918
2010-06-25,548.8146264963723
2010-06-26,9.411258123770615
2010-06-27,64.52111610860577
2010-06-28,885.6464416029821
2010-06-29,1500.7911114863234
2010-06-30,1449.0695494537754
2010-07-01,1192.5536339338466
2010-07-02,1464.356389118187
2010-07-03,636.6111741912451
2010-07-04,70.17972931287773
2010-07-05,879.2423329052605
2010-07-06,1299.3721662517348
2010-07-07,1325.2265583532726
2010-07-08,1199.5628578533901
2010-07-09,854.1840115260173
2010-07-10,102.33626259167953
2010-07-11,-475.5708624921277
2010-07-12,328.07468287030815
2010-07-13,545.5846015054015
2010-07-14,412.3858272210346
2010-07-15,700.6687378498657
2010-07-16,913.4902568885492
2010-07-17,228.58743634936243
2010-07-18,-276.0989561256503
2010-07-19,668.934171948875
2010-07-20,1050.305535702231
2010-07-21,1076.3619735364127
2010-07-22,895.9941381351377
2010-07-23,647.411752129969
2010-07-24,92.7026425143665
2010-07-25,-338.87091274773803
2010-07-26,614.8423948589298
2010-07-27,895.406596488237
2010-07-28,774.2638635561135
2010-07-29,551.3959199553535
2010-07-30,280.20857926147346
2010-07-31,-417.34642144268423
2010-08-01,-714.0393182859177
2010-08-02,530.2479404486828
2010-08-03,919.185783812664
2010-08-04,598.2684368444465
2010-08-05,669.6187375699868
2010-08-06,682.1199605423039
2010-08-07,108.53793426722433
2010-08-08,-269.5815105588879
2010-08-09,445.1352815332657
2010-08-10,911.0072343502154
2010-08-11,477.6973752978962
2010-08-12,503.74553534469305
2010-08-13,291.61536029876163
2010-08-14,-432.9899500282999
2010-08-15,-1006.4440484236673
2010-08-16,-301.644940176114
2010-08-17,367.9230992895176
2010-08-18,281.58882454318564
2010-08-19,-296.97094508995417
2010-08-20,-240.34380263189178
2010-08-21,-547.0092207037662
2010-08-22,-928.6955658692636
2010-08-23,-96.45596803141642
2010-08-24,17.49222385834007
2010-08-25,-12.116486840055446
2010-08-26,229.1758892611612
2010-08-27,69.6164334391021
2010-08-28,-428.383456172113
2010-08-29,-924.8804122609135
2010-08-30,-353.441577750555
2010-08-31,1.9265823708535255
