date,season_norm
2009-10-31,-0.7985146350353187
2009-11-01,-1.0747825087267897
2009-11-02,-0.6562093249441567
2009-11-03,0.15019965124139784
2009-11-04,-0.40013725413518364
2009-11-05,-0.4360694764133975
2009-11-06,-0.597508519615314
2009-11-07,-1.1962586107303355
2009-11-08,-1.151607286829979
2009-11-09,-0.7012445545543079
2009-11-10,-0.045188215727098205
2009-11-11,0.07510917023242092
2009-11-12,0.4025190701739243
2009-11-13,-0.022735226274763178
2009-11-14,-0.1927026571770107
2009-11-15,-0.7177666947159402
2009-11-16,-0.2496162157361944
2009-11-17,-0.30930684663298874
2009-11-18,-0.1795878035299979
2009-11-19,0.1692641814098084
2009-11-20,0.24877160882827376
2009-11-21,-0.4770069454868525
2009-11-22,-0.2989555533420692
2009-11-23,-0.6000610145635751
2009-11-24,-0.23921090581334348
2009-11-25,0.23374080985701734
2009-11-26,0.3288343915229238
2009-11-27,0.12922587253677809
2009-11-28,-0.5324280147750262
2009-11-29,-1.0194089617615776
2009-11-30,-0.782705456054456
2009-12-01,-0.23115175784244796
2009-12-02,-0.37730005126023103
2009-12-03,0.02103430198029517
2009-12-04,-0.2072415307754671
2009-12-05,-0.928330957831957
2009-12-06,-1.1895928414580343
2009-12-07,0.9689818845116908
2009-12-08,1.1746602833314823
2009-12-09,0.27398469843521245
2009-12-10,0.4700231007524152
2009-12-11,-0.015041954482232738
2009-12-12,-0.7890061419778258
2009-12-13,-1.0301244574513129
2009-12-14,-0.4880487153773837
2009-12-15,0.40305150614510293
2009-12-16,1.2865402478017418
2009-12-17,2.27990356007004
2009-12-18,0.23106394198836916
2009-12-19,-0.9926397331047865
2009-12-20,-2.1488543679938172
2009-12-21,-0.3417051295528565
2009-12-22,1.0263723957168929
2009-12-23,1.1212819608821856
2009-12-24,0.5752594039478575
2009-12-25,-2.419481112074968
2009-12-26,-2.7668836541709254
2009-12-27,-2.3390631678582476
2009-12-28,-1.766206396277783
2009-12-29,-1.1579795687478833
2009-12-30,-1.1263110348791985
2009-12-31,-0.9835097012186944
2010-01-01,-1.794914775545811
2010-01-02,-1.606864268737855
2010-01-03,-2.483353422688958
2010-01-04,-1.1922342846984912
2010-01-05,0.26883813862632694
2010-01-06,0.5465416223052616
2010-01-07,0.07795697348082296
